year,month,dom,hour,rf_,RH1000,RH925,RH850,RH700,RH500,RH400,RH300,RH250,RH150
2011,8,24,8,0.0,-99999.0,86.9,82.2,61.9,89.9,24.3,5.7,2.9,32.4
2011,8,24,20,0.0,-99999.0,85.0,60.5,76.9,53.6,9.3,5.2,7.3,50.5
2011,8,25,8,0.0,-99999.0,95.8,95.7,73.2,42.1,10.1,16.0,68.7,38.3
2011,8,25,20,0.0,-99999.0,82.9,92.2,89.2,63.0,11.1,5.1,38.2,11.5
2011,8,26,8,0.0,-99999.0,82.3,87.1,76.3,78.0,89.8,84.3,60.3,15.6
2011,8,26,20,0.0,-99999.0,81.4,96.9,75.7,69.8,35.4,4.0,7.3,24.6
2011,8,27,8,0.0,-99999.0,81.3,82.8,53.9,58.0,12.2,20.0,15.4,28.3
2011,8,27,20,0.0,-99999.0,65.4,94.6,92.3,68.2,60.5,22.7,10.8,56.6
2011,8,28,8,0.0,-99999.0,79.8,68.4,71.1,62.8,20.3,11.7,71.3,52.5
2011,8,28,20,0.0,-99999.0,69.7,94.0,74.3,27.9,24.8,63.1,70.8,43.8
2011,8,29,8,0.0,-99999.0,73.8,78.3,58.1,16.6,15.3,42.7,54.0,38.0
2011,8,29,20,0.0,-99999.0,61.8,82.5,85.7,78.6,85.6,42.5,25.4,67.5
2011,8,30,8,0.0,-99999.0,69.4,88.3,80.0,25.7,6.5,52.0,60.1,33.1
2011,8,30,20,0.0,-99999.0,54.5,75.0,71.3,8.8,1.2,42.7,73.9,24.9
2011,8,31,8,0.0,-99999.0,61.1,68.4,72.4,17.9,56.3,51.6,4.0,9.9
2011,8,31,20,0.0,-99999.0,69.3,81.2,86.3,9.6,80.3,56.8,4.6,21.4
2011,9,1,8,0.0,-99999.0,90.1,89.8,90.4,97.8,66.2,22.8,27.7,18.1
2011,9,1,20,0.0,-99999.0,87.4,82.3,91.1,83.5,66.1,31.5,13.8,12.0
2011,9,2,8,0.0,-99999.0,83.8,86.6,92.9,63.5,66.7,70.7,10.9,6.7
2011,9,2,20,0.0,-99999.0,94.1,80.3,71.5,87.3,95.2,76.4,64.2,12.3
2011,9,3,8,5.0,95.9,94.1,83.9,75.2,88.0,80.2,74.9,59.5,12.0
2011,9,3,20,0.0,-99999.0,85.9,78.2,84.5,33.0,39.4,18.2,47.9,13.9
2011,9,4,8,0.0,78.8,81.2,83.2,78.8,49.5,35.7,46.0,8.2,6.5
2011,9,4,20,0.0,91.0,84.9,89.3,84.5,46.2,35.8,7.2,8.1,29.3
2011,9,5,8,0.0,81.8,94.1,92.7,46.7,46.0,10.3,10.0,16.9,33.4
2011,9,5,20,0.0,-99999.0,93.0,80.8,81.7,23.9,12.7,24.8,19.4,38.3
2011,9,6,8,0.0,78.0,97.0,77.1,84.4,28.0,11.4,51.0,42.5,24.5
2011,9,6,20,0.0,-99999.0,75.4,56.3,71.2,58.7,35.7,46.2,24.4,50.3
2011,9,7,8,0.0,83.7,87.4,78.5,43.5,33.2,50.5,24.8,19.1,32.7
2011,9,7,20,0.0,-99999.0,69.1,68.3,79.4,19.8,55.4,25.0,47.4,28.2
2011,9,8,8,0.0,86.8,84.3,76.6,80.4,36.0,22.3,10.0,10.3,18.3
2011,9,8,20,0.0,81.9,82.8,78.7,66.5,35.9,13.8,27.4,17.0,28.5
2011,9,9,8,0.0,74.3,93.5,68.1,57.6,14.9,14.8,14.1,13.1,28.2
2011,9,9,20,0.0,70.1,94.1,68.4,88.0,19.5,13.5,11.2,23.8,28.2
2011,9,10,8,0.0,69.8,84.2,52.5,42.9,53.5,73.0,14.3,30.2,42.9
2011,9,10,20,0.0,70.0,78.2,75.0,37.3,22.9,27.0,22.3,15.0,54.0
2011,9,11,8,4.0,75.4,85.2,79.1,66.3,23.3,21.7,9.1,23.9,15.2
2011,9,11,20,0.0,74.4,82.7,64.0,95.4,7.1,13.5,7.0,19.1,15.2
2011,9,12,8,0.0,77.4,98.8,93.8,66.4,25.5,22.0,21.9,67.7,13.2
2011,9,12,20,0.0,76.6,85.8,63.9,57.4,19.4,26.4,2.0,42.4,43.3
2011,9,13,8,0.0,69.8,90.1,63.9,61.8,29.7,21.8,21.6,41.6,8.4
2011,9,13,20,0.0,74.4,94.6,89.3,61.5,57.5,59.7,32.8,8.6,13.6
2011,9,14,8,0.0,69.8,75.3,85.8,61.6,57.8,59.7,24.2,26.4,9.9
2011,9,14,20,0.0,-99999.0,84.7,93.3,74.5,67.8,59.8,17.5,52.8,15.7
2011,9,15,8,0.0,96.5,87.9,84.8,74.6,53.4,38.3,30.0,23.4,6.2
2011,9,15,20,0.0,-99999.0,86.4,68.4,95.4,63.0,65.6,56.1,21.6,15.6
2011,9,16,8,0.0,-99999.0,93.5,86.0,80.0,53.4,4.8,7.1,8.0,6.0
2011,9,16,20,0.0,-99999.0,86.9,74.4,84.0,42.4,4.0,3.2,5.6,5.1
2011,9,17,8,0.0,-99999.0,88.5,81.2,73.8,30.2,20.4,27.3,3.7,13.3
2011,9,17,20,0.0,-99999.0,92.4,84.9,76.4,87.9,24.6,5.9,2.9,24.2
2011,9,18,8,0.5,-99999.0,97.0,100.0,81.1,46.0,29.4,22.1,1.9,24.0
2011,9,18,20,0.0,-99999.0,31.5,28.5,75.7,38.8,26.7,34.1,3.4,21.0
2011,9,19,8,0.0,69.8,92.3,73.2,15.9,53.6,67.9,46.2,30.6,10.1
2011,9,19,20,2.0,80.0,77.2,79.1,66.3,87.9,55.5,25.2,38.5,6.1
2011,9,20,8,0.0,69.3,93.4,85.3,76.2,27.7,74.8,41.9,30.7,9.8
2011,9,20,20,0.0,65.3,80.4,92.6,71.2,58.4,55.8,27.9,17.2,18.2
2011,9,21,8,0.0,60.6,74.9,80.8,71.1,69.3,32.8,30.6,11.9,11.3
2011,9,21,20,0.0,54.4,79.3,90.9,54.1,53.8,29.9,1.0,1.9,21.0
2011,9,22,8,0.0,60.8,85.5,81.3,94.7,42.1,8.4,5.0,2.8,20.7
2011,9,22,20,0.0,57.6,75.4,86.3,61.8,25.6,9.3,51.5,71.9,49.9
2011,9,23,8,0.0,57.1,89.2,91.5,98.0,21.3,76.6,51.1,30.6,43.3
2011,9,23,20,0.0,57.6,86.0,93.2,99.3,27.7,74.3,28.1,24.7,66.0
2011,9,24,8,0.0,64.9,93.9,100.0,90.9,84.6,35.8,25.2,38.4,32.1
2011,9,24,20,0.0,65.4,89.9,89.8,91.6,95.6,72.5,46.7,59.7,59.9
2011,9,25,8,0.0,65.2,83.9,100.0,100.0,88.1,68.6,62.9,62.5,42.7
2011,9,25,20,1.0,78.9,100.0,100.0,96.7,100.0,100.0,10.6,66.9,49.6
2011,9,26,8,0.0,74.0,91.7,100.0,89.2,94.9,84.8,9.4,30.6,15.1
2011,9,26,20,0.0,74.1,100.0,82.2,73.7,42.5,60.6,14.4,7.2,15.4
2011,9,27,8,0.0,88.8,97.0,56.5,54.2,27.6,5.1,9.1,7.2,17.9
2011,9,27,20,0.0,-99999.0,86.5,93.3,62.4,46.0,8.5,18.0,7.3,24.1
2011,9,28,8,0.0,-99999.0,76.7,84.2,62.6,70.9,12.6,8.3,15.0,28.0
2011,9,28,20,0.5,-99999.0,81.3,93.9,81.8,90.1,90.7,84.0,78.4,57.8
2011,9,29,8,0.0,-99999.0,100.0,100.0,66.8,86.7,56.1,34.6,53.7,6.4
2011,9,29,20,0.0,-99999.0,91.8,90.9,79.9,36.3,55.6,4.7,27.6,50.7
2011,9,30,8,0.0,82.2,88.5,85.9,57.9,62.9,35.8,7.3,27.4,37.7
2011,9,30,20,0.0,80.8,94.7,99.4,75.3,58.0,3.9,8.1,21.5,32.7
2011,10,1,8,0.0,83.0,100.0,100.0,79.9,29.6,7.2,3.4,2.9,32.3
2011,10,1,20,0.0,76.7,85.1,78.1,83.8,77.0,8.2,2.9,27.4,-99999.0
2011,10,2,8,0.0,79.0,87.7,73.2,66.6,80.2,91.3,64.1,38.4,15.3
2011,10,2,20,0.0,76.5,92.2,73.7,89.1,84.0,80.1,74.9,59.7,8.3
2011,10,3,8,0.0,73.3,89.7,95.0,87.3,95.6,67.7,56.5,59.3,27.8
2011,10,3,20,0.0,78.9,89.2,98.7,93.5,93.5,70.8,96.3,13.6,43.8
2011,10,4,8,0.0,68.8,88.0,93.8,88.0,87.9,66.2,9.6,12.0,49.5
2011,10,4,20,0.0,78.3,100.0,100.0,72.1,72.1,42.7,10.4,8.2,43.3
2011,10,5,8,0.0,74.8,96.9,78.0,82.7,71.4,73.6,10.4,14.9,13.0
2011,10,5,20,0.0,73.6,100.0,92.1,92.8,70.9,60.2,10.4,60.9,24.0
2011,10,6,8,0.0,77.2,100.0,95.1,76.6,68.0,46.2,22.0,21.1,8.1
2011,10,6,20,0.0,77.5,100.0,96.9,66.3,58.0,32.5,13.9,14.7,9.7
2011,10,7,8,0.0,79.8,98.8,75.0,73.5,53.4,35.2,36.9,41.8,11.0
2011,10,7,20,0.0,76.1,100.0,81.0,66.0,67.8,55.1,63.0,60.6,17.5
2011,10,8,8,0.0,76.9,92.8,100.0,61.6,74.0,66.6,37.1,21.1,15.1
2011,10,8,20,0.0,73.8,94.5,68.0,53.4,78.1,59.9,27.2,6.1,42.9
2011,10,9,8,0.0,73.7,89.9,77.4,97.3,41.9,16.6,14.0,6.9,31.7
2011,10,9,20,0.0,74.0,86.8,68.0,90.4,79.5,22.2,30.5,7.2,17.3
2011,10,10,8,0.0,69.7,92.3,92.1,82.7,45.7,13.7,17.7,53.0,-99999.0
2011,10,10,20,0.0,86.5,100.0,100.0,96.0,90.7,13.8,41.6,79.5,49.4
2011,10,11,8,0.5,89.7,100.0,99.4,85.5,79.6,60.2,55.9,37.7,10.7
2011,10,11,20,0.0,81.0,99.4,91.5,99.3,84.6,71.0,24.8,14.9,23.4
2011,10,12,8,11.5,96.4,100.0,97.5,100.0,97.8,60.3,22.2,16.6,31.7
2011,10,12,20,4.5,91.4,100.0,93.9,91.6,82.0,92.0,30.3,59.5,23.5
2011,10,13,8,0.5,89.7,100.0,100.0,78.3,97.0,55.2,61.7,29.7,14.7
2011,10,13,20,0.0,82.4,91.1,89.8,86.1,49.4,60.1,55.9,61.4,27.2
2011,10,14,8,0.0,86.5,95.2,100.0,77.7,38.5,42.1,70.2,66.1,27.4
2011,10,14,20,0.0,74.1,93.4,92.0,81.5,100.0,60.4,10.1,8.8,17.2
2011,10,15,8,0.0,77.7,86.7,96.2,100.0,35.3,13.4,6.2,8.7,23.1
2011,10,15,20,0.0,54.1,77.8,88.5,66.4,41.6,8.0,3.8,5.2,20.3
2011,10,16,8,0.0,53.3,68.2,84.0,53.4,53.0,15.8,19.6,46.7,36.9
2011,10,16,20,0.0,61.2,72.9,85.0,57.5,57.7,5.8,2.9,14.5,27.2
2011,10,17,8,0.0,68.9,59.5,67.5,49.6,62.3,4.1,7.6,14.1,17.2
2011,10,17,20,0.0,57.3,60.0,51.4,46.2,29.3,1.0,3.7,18.4,17.0
2011,10,18,8,0.0,68.8,85.2,44.5,53.3,41.4,2.1,5.2,11.1,23.4
2011,10,18,20,0.0,60.9,85.3,79.8,49.8,20.8,24.4,17.3,11.2,31.8
2011,10,19,8,0.0,60.5,85.7,78.6,49.7,10.0,34.8,17.2,36.9,12.4
2011,10,19,20,0.0,64.7,89.1,82.5,46.4,9.3,11.1,17.4,14.3,9.3
2011,10,20,8,0.0,73.1,79.2,35.6,46.3,45.0,45.8,49.7,11.0,27.6
2011,10,20,20,0.0,60.9,68.2,9.1,49.7,49.3,38.2,23.9,41.5,14.9
2011,10,21,8,0.0,76.2,83.6,38.5,53.6,49.4,45.6,55.1,12.5,6.8
2011,10,21,20,0.0,65.0,79.2,38.9,61.8,67.9,74.8,10.9,12.8,42.8
2011,10,22,8,0.0,81.7,91.5,93.1,53.5,57.7,26.0,15.5,18.3,17.3
2011,10,22,20,0.0,74.1,87.6,73.2,46.6,45.5,8.0,23.9,23.3,31.7
2011,10,23,8,0.0,78.7,87.1,86.1,46.4,38.1,11.0,15.2,14.1,10.9
2011,10,23,20,0.0,81.8,76.5,94.4,61.8,24.8,7.2,26.1,8.6,12.9
2011,10,24,8,0.0,79.2,73.5,87.9,61.6,24.7,8.8,13.3,12.3,11.0
2011,10,24,20,0.0,76.2,80.0,81.9,66.1,24.7,7.8,10.6,32.7,8.0
2011,10,25,8,0.0,73.7,73.1,86.7,49.3,9.7,14.5,21.0,12.3,12.7
2011,10,25,20,0.0,82.5,100.0,100.0,34.2,44.9,5.6,10.5,20.1,11.3
2011,10,26,8,0.0,77.3,85.2,100.0,49.2,2.1,2.9,25.9,28.9,8.2
2011,10,26,20,0.0,73.8,92.6,100.0,45.8,45.0,14.7,39.9,2.8,13.0
2011,10,27,8,0.0,77.0,97.5,89.9,45.8,32.0,19.5,35.9,17.8,8.2
2011,10,27,20,0.0,69.0,84.7,83.7,49.3,53.0,37.8,26.3,36.4,9.7
2011,10,28,8,0.0,79.0,89.1,100.0,49.2,31.9,21.2,54.7,45.8,6.0
2011,10,28,20,0.0,60.9,78.0,48.2,45.5,37.8,6.1,36.1,51.1,8.3
2011,10,29,8,0.0,68.6,83.5,84.2,56.9,26.9,9.2,16.5,28.5,5.8
2011,10,29,20,0.0,57.3,81.0,91.8,45.9,34.9,4.9,16.5,22.9,4.9
2011,10,30,8,0.0,73.7,100.0,84.8,45.5,6.4,34.0,14.7,7.4,5.0
2011,10,30,20,0.0,75.4,100.0,98.1,49.1,14.2,10.3,18.5,3.8,9.5
2011,10,31,8,0.0,68.8,-99999.0,76.2,36.1,13.1,53.8,20.5,12.2,5.0
2011,10,31,20,0.0,73.9,100.0,90.0,18.1,6.0,49.2,32.1,2.0,8.1
2011,11,1,8,0.0,68.7,72.4,62.9,65.7,11.5,40.7,1.0,3.8,6.0
2011,11,1,20,0.0,69.1,73.8,67.4,21.1,26.5,30.5,3.8,3.3,6.1
2011,11,2,8,0.0,78.2,83.2,88.4,23.0,2.0,5.8,3.0,3.7,5.9
2011,11,2,20,0.0,65.2,68.6,74.3,65.9,12.9,34.4,3.1,2.9,9.5
2011,11,3,8,0.0,80.8,96.9,79.2,85.3,24.2,27.7,1.8,3.8,5.0
2011,11,3,20,0.0,80.4,91.7,100.0,92.8,48.6,65.4,4.1,5.1,11.3
2011,11,4,8,0.0,83.9,82.9,73.9,80.3,61.9,5.8,1.9,2.8,6.9
2011,11,4,20,0.0,69.6,77.5,67.7,49.5,82.9,6.7,2.0,2.8,27.4
2011,11,5,8,0.0,86.0,96.3,74.7,90.8,5.9,9.7,3.0,3.1,14.7
2011,11,5,20,0.0,78.5,86.8,74.3,76.6,5.7,10.9,3.7,4.0,20.2
2011,11,6,8,0.0,80.0,93.4,73.1,80.9,5.1,7.3,3.7,26.6,17.7
2011,11,6,20,0.0,77.1,100.0,75.4,49.6,98.5,7.2,5.6,42.3,42.9
2011,11,7,8,0.0,65.3,81.8,77.8,87.2,99.2,68.0,37.6,33.9,36.8
2011,11,7,20,0.0,75.0,83.9,92.0,92.2,87.9,79.8,61.9,53.0,49.5
2011,11,8,8,0.0,76.2,100.0,99.4,81.1,97.7,79.1,46.0,27.0,31.5
2011,11,8,20,0.0,88.0,100.0,100.0,73.8,74.9,85.5,68.1,73.8,49.5
2011,11,9,8,4.0,87.2,98.7,100.0,94.1,94.1,88.4,78.3,67.1,41.9
2011,11,9,20,0.0,80.6,100.0,100.0,96.7,100.0,50.8,12.9,30.0,37.0
2011,11,10,8,0.0,80.9,96.2,100.0,98.6,62.6,24.8,15.8,20.9,3.7
2011,11,10,20,0.0,63.9,79.6,96.8,12.2,72.4,60.0,21.7,7.8,8.0
2011,11,11,8,0.0,73.8,91.3,96.1,31.4,77.5,69.1,21.1,7.6,6.1
2011,11,11,20,0.0,64.2,79.2,91.8,39.5,81.7,77.3,10.5,1.9,8.3
2011,11,12,8,0.0,68.3,84.6,75.5,42.3,48.4,7.3,1.0,4.6,11.1
2011,11,12,20,0.0,73.2,87.4,36.0,27.5,52.8,1.0,4.3,4.0,11.0
2011,11,13,8,0.0,68.7,78.9,88.2,46.0,75.6,5.0,3.1,3.9,8.0
2011,11,13,20,0.0,79.1,75.0,82.8,53.0,16.9,2.9,3.1,4.4,11.0
2011,11,14,8,0.0,83.1,100.0,85.0,75.9,34.3,2.8,3.1,3.3,10.7
2011,11,14,20,0.0,77.0,64.0,77.5,66.0,28.8,2.5,1.8,5.0,14.7
2011,11,15,8,0.0,68.5,63.5,80.0,61.3,56.8,7.5,2.0,2.5,12.4
2011,11,15,20,0.0,81.0,100.0,76.2,25.4,57.1,45.7,1.0,6.8,52.1
2011,11,16,8,0.0,77.9,64.0,72.8,31.7,29.3,25.9,1.0,7.6,52.6
2011,11,16,20,0.0,81.2,64.3,67.9,92.1,22.5,4.7,8.8,42.1,27.4
2011,11,17,8,0.0,69.2,94.5,100.0,91.5,91.1,9.9,4.8,52.5,41.8
2011,11,17,20,2.0,90.7,100.0,98.1,100.0,100.0,99.2,61.6,71.3,55.8
2011,11,18,8,0.0,89.1,98.8,99.4,91.6,30.0,3.9,22.0,23.8,36.5
2011,11,18,20,0.0,87.0,100.0,100.0,90.4,100.0,60.1,12.7,14.7,42.9
2011,11,19,8,0.0,94.7,92.8,100.0,100.0,19.0,26.6,21.8,20.9,42.5
2011,11,19,20,0.0,61.3,75.3,75.0,19.9,76.8,42.0,33.0,37.6,49.4
2011,11,20,8,0.0,64.2,75.8,63.0,2.9,73.8,23.6,17.2,12.7,27.2
2011,11,20,20,0.0,81.0,100.0,44.0,93.9,77.4,66.1,23.7,26.0,17.2
2011,11,21,8,0.0,72.8,91.3,96.8,100.0,57.2,25.7,26.0,29.0,23.2
2011,11,21,20,0.0,64.1,96.2,74.1,72.2,67.4,80.7,49.2,41.2,11.0
2011,11,22,8,0.0,63.9,71.9,33.6,88.3,100.0,84.7,60.5,36.4,11.1
2011,11,22,20,0.0,56.7,48.5,67.4,80.1,80.7,74.3,39.5,28.6,15.2
2011,11,23,8,0.0,52.7,48.3,47.2,65.6,91.6,78.1,38.9,4.8,8.1
2011,11,23,20,0.0,49.6,59.2,66.5,45.8,74.9,58.2,12.9,51.7,7.9
2011,11,24,8,0.0,55.6,79.4,66.8,3.9,77.9,6.1,8.6,1.0,8.0
2011,11,24,20,0.0,68.3,95.5,98.0,24.1,47.9,87.5,14.4,3.7,61.7
2011,11,25,8,0.0,80.0,75.7,78.8,60.8,85.8,80.9,35.0,61.6,41.9
2011,11,25,20,0.0,72.8,58.7,67.1,65.4,80.5,78.7,71.9,45.8,42.3
2011,11,26,8,0.0,68.1,88.4,62.7,96.5,21.5,79.3,76.5,57.3,4.4
2011,11,26,20,0.0,74.9,86.8,63.0,100.0,1.0,0.9,64.5,67.2,4.4
2011,11,27,8,0.0,68.2,67.9,62.6,60.1,1.2,2.0,1.0,1.0,2.0
2011,11,27,20,0.0,77.9,52.1,47.6,69.6,17.5,12.6,2.0,2.6,1.8
2011,11,28,8,0.0,83.9,67.8,28.9,23.7,4.7,7.2,0.9,1.0,0.9
2011,11,28,20,0.0,76.5,89.1,33.3,52.4,3.9,1.0,1.0,1.0,1.0
2011,11,29,8,0.0,80.4,86.2,35.7,56.5,56.1,1.0,1.0,0.9,0.9
2011,11,29,20,0.0,76.1,76.5,51.1,52.4,1.0,1.0,1.0,1.0,5.9
2011,11,30,8,0.0,78.4,90.8,76.7,45.1,2.1,4.7,1.0,1.0,2.2
2011,11,30,20,0.0,78.7,59.9,87.7,45.1,8.3,8.0,1.0,0.9,5.1
2011,12,1,8,0.0,67.9,74.1,67.0,48.3,7.4,1.9,1.0,0.9,8.2
2011,12,1,20,0.0,55.1,76.8,88.0,55.8,6.2,13.5,0.9,1.0,2.0
2011,12,2,8,0.0,58.0,70.9,66.2,55.7,67.5,3.8,0.9,1.0,5.2
2011,12,2,20,0.0,54.6,43.6,18.3,2.1,29.3,1.0,0.9,1.0,4.7
2011,12,3,8,0.0,50.2,77.6,2.0,9.7,4.0,17.7,1.0,1.9,7.0
2011,12,3,20,0.0,51.4,50.1,4.1,1.9,11.6,2.0,2.0,2.0,11.0
2011,12,4,8,0.0,47.5,46.6,89.0,20.1,15.4,2.2,1.9,4.0,12.9
2011,12,4,20,0.0,63.5,58.4,100.0,35.3,12.9,1.0,3.7,4.0,37.1
2011,12,5,8,0.0,67.9,62.7,91.2,100.0,18.9,4.7,2.8,10.4,31.9
2011,12,5,20,0.0,83.2,84.0,96.2,100.0,5.2,3.0,2.8,2.7,57.1
2011,12,6,8,0.0,83.2,86.2,83.7,98.0,99.2,2.1,2.8,3.0,14.8
2011,12,6,20,0.0,68.7,75.5,100.0,82.0,27.5,1.9,2.8,3.4,12.8
2011,12,7,8,0.0,74.1,98.8,100.0,61.7,57.5,1.9,21.5,6.0,14.5
2011,12,7,20,0.0,76.2,93.9,94.9,61.7,29.8,6.6,3.0,11.4,60.1
2011,12,8,8,0.0,68.3,82.0,81.0,53.4,48.8,13.7,7.9,11.3,12.4
2011,12,8,20,0.0,59.2,76.0,95.5,57.1,62.6,16.5,7.9,12.9,23.4
2011,12,9,8,0.0,66.6,83.1,100.0,93.9,9.9,2.7,9.7,14.3,14.7
2011,12,9,20,0.0,58.1,72.8,71.6,90.6,1.0,1.9,7.7,23.4,27.2
2011,12,10,8,0.0,53.2,72.3,71.1,60.2,2.1,2.8,8.5,7.7,12.4
2011,12,10,20,0.0,30.2,45.2,41.7,48.2,1.9,2.1,17.0,7.9,20.1
2011,12,11,8,0.0,42.5,56.8,56.8,44.3,1.9,3.2,6.8,3.0,22.9
2011,12,11,20,0.0,35.4,49.4,46.4,27.8,2.0,5.0,7.7,6.7,12.7
2011,12,12,8,0.0,37.5,53.6,38.6,21.8,1.9,4.0,7.9,9.9,10.8
2011,12,12,20,0.0,36.3,40.8,43.9,65.1,1.9,4.0,9.8,10.0,64.6
2011,12,13,8,0.0,44.3,71.3,47.5,72.9,1.9,4.0,3.9,14.2,31.4
2011,12,13,20,0.0,55.6,54.6,78.3,100.0,4.0,4.1,5.1,9.6,32.0
2011,12,14,8,0.0,55.5,67.0,62.5,100.0,2.4,4.0,3.0,4.4,23.7
2011,12,14,20,0.0,49.0,58.9,47.8,90.1,5.0,4.9,4.0,6.5,14.9
2011,12,15,8,0.0,55.6,78.5,74.0,74.0,4.0,3.1,3.6,8.5,15.0
2011,12,15,20,0.0,45.6,62.8,62.3,89.2,4.4,2.0,8.4,5.8,12.6
2011,12,16,8,0.0,54.5,66.7,80.3,64.6,2.9,2.0,6.7,7.5,27.1
2011,12,16,20,0.0,51.3,66.4,73.2,89.8,3.1,6.3,9.4,6.7,20.0
2011,12,17,8,0.0,54.2,84.7,75.2,79.2,11.2,14.2,5.8,7.6,36.5
2011,12,17,20,0.0,71.8,78.1,53.6,35.5,3.1,17.8,21.6,18.6,9.1
2011,12,18,8,0.0,66.8,57.5,40.5,72.8,2.9,11.6,7.0,16.6,42.5
2011,12,18,20,0.0,72.1,61.9,50.2,15.1,4.0,1.3,1.9,6.0,17.1
2011,12,19,8,0.0,66.9,85.4,49.7,52.5,2.2,1.1,2.8,2.1,12.6
2011,12,19,20,0.0,77.1,72.8,40.1,84.1,6.7,1.3,1.0,4.1,14.8
2011,12,20,8,0.0,51.5,66.8,100.0,71.9,1.0,1.0,3.9,14.5,9.1
2011,12,20,20,0.0,86.2,67.1,100.0,100.0,2.1,2.2,8.8,8.0,17.2
2011,12,21,8,0.0,55.6,80.5,100.0,98.6,3.0,6.1,8.8,11.2,23.5
2011,12,21,20,0.0,72.8,48.1,58.0,4.2,2.8,10.3,8.7,14.3,20.2
2011,12,22,8,0.0,51.3,66.5,49.9,3.4,2.1,12.4,6.9,8.7,15.0
2011,12,22,20,0.0,51.7,66.7,53.2,3.9,1.9,13.6,11.0,7.8,-99999.0
2011,12,23,8,0.0,66.6,86.7,90.6,5.2,9.4,7.5,7.7,10.9,11.0
2011,12,23,20,0.0,62.4,75.2,57.1,37.7,21.8,13.7,4.7,8.9,-99999.0
2011,12,24,8,0.0,34.1,30.6,44.5,78.8,15.0,10.0,7.7,7.8,27.5
2011,12,24,20,0.0,24.0,28.5,32.2,12.7,7.1,7.3,19.5,16.6,23.8
2011,12,25,8,0.0,34.1,38.7,23.7,8.9,4.1,8.1,21.8,11.6,27.6
2011,12,25,20,0.0,30.6,36.6,81.2,14.7,3.0,3.9,10.1,23.7,15.3
2011,12,26,8,0.0,37.8,49.0,87.7,9.1,6.0,5.2,11.1,11.6,20.3
2011,12,26,20,0.0,62.7,70.8,70.9,4.9,9.3,3.9,11.5,9.2,13.0
2011,12,27,8,0.0,79.3,74.0,66.0,5.0,7.2,22.1,15.8,9.2,11.1
2011,12,27,20,0.0,83.9,62.5,57.6,15.3,16.1,22.5,5.9,9.2,20.8
2011,12,28,8,0.0,84.9,62.5,53.6,31.7,41.6,34.6,14.1,12.8,5.8
2011,12,28,20,0.0,84.0,67.4,53.8,39.7,53.1,11.3,4.5,10.3,5.1
2011,12,29,8,0.0,87.3,67.2,50.3,29.1,84.8,12.5,17.5,5.4,5.2
2011,12,29,20,0.0,85.1,91.7,71.4,26.8,62.4,18.3,24.3,3.7,11.2
2011,12,30,8,0.0,73.1,94.8,77.7,55.9,13.0,0.9,29.7,7.9,9.6
2011,12,30,20,0.0,82.3,98.0,94.1,84.2,2.8,8.1,33.1,4.8,8.3
2011,12,31,8,0.0,83.2,86.9,78.9,98.6,2.0,29.3,12.5,10.2,-99999.0
2011,12,31,20,0.0,78.1,79.1,84.9,97.9,3.8,2.0,7.0,11.5,-99999.0
2012,1,1,8,0.0,77.9,85.6,74.4,83.6,3.0,2.0,19.2,6.1,11.2
2012,1,1,20,0.0,78.0,71.9,75.0,74.7,1.4,23.8,15.4,9.0,5.8
2012,1,2,8,0.0,81.0,92.1,77.1,47.8,32.3,11.8,5.3,3.1,5.9
2012,1,2,20,0.0,78.5,84.0,61.9,82.9,15.8,5.6,4.6,4.6,11.1
2012,1,3,8,0.0,81.0,75.5,50.1,97.2,15.4,7.7,6.0,5.2,11.2
2012,1,3,20,0.0,76.1,88.0,100.0,65.6,28.5,2.9,19.3,29.4,14.7
2012,1,4,8,0.0,66.5,94.7,100.0,81.6,83.0,2.0,45.2,16.1,9.3
2012,1,4,20,0.0,61.9,90.1,96.0,93.2,52.0,9.4,4.6,33.0,10.8
2012,1,5,8,0.0,71.7,98.6,98.0,84.5,21.4,2.9,4.1,8.5,20.3
2012,1,5,20,0.0,86.1,100.0,87.5,97.9,7.0,3.2,6.7,2.7,32.0
2012,1,6,8,0.0,87.3,100.0,99.3,73.2,8.3,3.0,2.0,4.6,20.1
2012,1,6,20,0.0,76.2,100.0,90.4,20.2,3.9,3.1,4.1,12.8,42.5
2012,1,7,8,0.0,81.8,100.0,100.0,22.2,6.7,8.2,4.1,14.3,31.5
2012,1,7,20,0.0,79.7,100.0,100.0,17.4,6.1,6.7,9.5,25.7,36.7
2012,1,8,8,0.0,83.0,96.0,66.5,10.2,4.8,4.7,23.7,59.7,14.8
2012,1,8,20,0.0,67.5,79.6,54.3,13.2,7.1,4.9,94.3,65.6,23.8
2012,1,9,8,0.0,77.6,87.5,53.9,19.5,3.9,20.8,70.1,64.7,17.5
2012,1,9,20,0.0,75.0,89.3,46.7,16.4,7.1,23.0,44.7,61.9,23.9
2012,1,10,8,0.0,77.7,100.0,79.4,4.8,4.1,81.2,10.7,32.8,17.5
2012,1,10,20,0.0,78.0,66.9,88.1,42.7,76.0,44.9,29.3,62.5,23.5
2012,1,11,8,0.0,74.2,91.0,71.3,77.9,91.0,95.0,6.6,51.9,24.0
2012,1,11,20,0.0,67.2,91.6,74.0,81.2,94.7,93.3,19.0,14.8,24.0
